mouth open,eyes squinting,furry,menacing,excited,whiskers,pointy ears,big nose,sad face,spots on body,frightened,old age,big animal,dark fur,suspicious face,x,y,image_filename
0.1078655,0.18503062,0.26156592,0.19613074,0.14895439,0.2018201,0.2557496,0.18888377,0.13423249,0.11676984,0.11497277,0.14310545,0.15967238,0.18681127,0.19851929,2.963549,5.5500994,animal-233.jpg
0.09663452,0.20856306,0.20896988,0.16491352,0.13652624,0.23196888,0.2558209,0.13346782,0.11317149,0.13648158,0.106662005,0.12522644,0.09102249,0.025138661,0.20075446,-0.86360276,13.553708,animal-234.jpg
0.124868564,0.19833876,0.26001814,0.20136608,0.16902095,0.22286117,0.25138938,0.21672037,0.1474041,0.13267832,0.11741541,0.18158205,0.19547188,0.19428812,0.22021326,4.150717,5.8419952,animal-235.jpg
0.13638708,0.21886778,0.18080631,0.24150012,0.18439606,0.20164117,0.15170701,0.18913257,0.1645452,0.13579738,0.1558253,0.15920457,0.21474169,0.12789613,0.22831194,12.160562,-2.3366854,animal-236.jpg
0.17281568,0.22276533,0.20468909,0.2225317,0.16675901,0.20010558,0.19978543,0.19303817,0.1764326,0.21270232,0.15390906,0.15826266,0.21628952,0.12611304,0.25433797,14.051456,2.0525908,animal-237.jpg
0.101758145,0.19240151,0.21329187,0.19163355,0.16127416,0.21403527,0.24407999,0.17700103,0.12839815,0.11097318,0.13368797,0.13555226,0.112478316,0.19323312,0.1554604,2.1115465,7.662866,animal-238.jpg
0.13728675,0.21876745,0.21883589,0.20509923,0.16289312,0.24675669,0.2719987,0.18222749,0.124442235,0.11765263,0.12537247,0.0967852,0.10101214,0.10823862,0.19046786,0.43032324,11.707738,animal-239.jpg
0.121555164,0.18896845,0.26185822,0.19921008,0.13865349,0.22087808,0.2707687,0.19104695,0.13753194,0.1322209,0.11481832,0.16233912,0.18008922,0.19483504,0.21452045,3.5480013,5.585544,animal-240.jpg
0.109156474,0.15396759,0.20519993,0.17094347,0.117594615,0.11519368,0.24235716,0.17778118,0.10042079,0.055423185,0.1112781,0.10555037,0.1472924,0.11935203,0.15370786,-1.9918588,3.5211277,animal-241.jpg
0.12102051,0.13620305,0.17848,0.15067166,0.14840703,0.110222876,0.19542563,0.17052262,0.12270412,0.11396338,0.11117485,0.16513601,0.18767105,0.045312382,0.14135517,-2.205134,-0.5154243,animal-242.jpg
0.099155396,0.19611616,0.26258487,0.18838835,0.1327206,0.27301472,0.19714564,0.21886967,0.14982209,0.09876517,0.11603625,0.1589192,0.1531314,0.12424821,0.19724405,0.3677958,9.187987,animal-243.jpg
0.13545543,0.17051762,0.17791685,0.17561859,0.13788408,0.12038631,0.20999627,0.21210867,0.11417409,0.12756167,0.14035353,0.13147417,0.16643101,0.029594852,0.17338927,-2.7722147,0.020506265,animal-244.jpg
0.121461645,0.14492455,0.14998227,0.18579358,0.11372844,0.10856691,0.18907157,0.20587277,0.10024512,0.12433745,0.12254095,0.12334439,0.21696067,0.123928815,0.13590458,-1.3568156,1.230594,animal-245.jpg
0.107833534,0.20022178,0.21397886,0.19279364,0.13355444,0.23318993,0.203322,0.1543211,0.15323801,0.1260719,0.11583468,0.15676746,0.124804504,0.068052985,0.18813407,-0.5033807,11.708066,animal-246.jpg
0.11556321,0.21090564,0.24069582,0.1929718,0.13671346,0.2475931,0.24961436,0.19502878,0.14162311,0.16706344,0.11623049,0.1145491,0.1274143,0.039352763,0.21034989,1.0744053,13.713586,animal-247.jpg
0.1131549,0.15823606,0.17679533,0.20112436,0.14130272,0.1429117,0.19077718,0.18510526,0.17744634,0.13523908,0.08944075,0.18265474,0.14621323,0.15445866,0.16067113,0.38367975,1.6399375,animal-248.jpg
0.15755133,0.20557067,0.2266841,0.15257289,0.16724923,0.17452666,0.1869893,0.16944247,0.13954291,0.13026401,0.15369894,0.17635201,0.17995624,0.15631971,0.16877249,2.3197653,1.0963657,animal-249.jpg
0.147493,0.22384176,0.2296488,0.19857174,0.12879568,0.2479674,0.23433699,0.19498709,0.14901543,0.15399079,0.1289096,0.14198564,0.12578368,0.057105083,0.19590893,1.9790428,13.031281,animal-250.jpg
0.10279967,0.16058843,0.17929465,0.17955914,0.14265725,0.12105252,0.26823866,0.21604162,0.115421206,0.095190346,0.11213436,0.11901383,0.15177856,0.09804252,0.13358364,-2.952217,3.185267,animal-251.jpg
0.13901529,0.15093671,0.21471013,0.1618019,0.19151369,0.14737678,0.22003134,0.17997426,0.11845112,0.09517723,0.115834124,0.1206969,0.14947465,0.026415007,0.13160926,-3.3923945,0.08482716,animal-252.jpg
0.11067305,0.1798124,0.26931697,0.18516034,0.15846398,0.2004641,0.23588595,0.17264792,0.1278908,0.120912194,0.11590247,0.15900072,0.15179262,0.17832464,0.17852968,2.7066836,5.2465863,animal-253.jpg
0.12766945,0.18345743,0.25495833,0.1679426,0.1329579,0.19462815,0.20939234,0.2256555,0.16807319,0.1001354,0.123560265,0.12942299,0.16195937,0.1341389,0.15846398,0.4941942,3.5070786,animal-254.jpg
0.11587557,0.23792943,0.21819413,0.20709561,0.13003683,0.25974235,0.25730205,0.15257719,0.14518142,0.15977028,0.12200712,0.14557005,0.13515176,0.06525785,0.20372905,1.1334442,13.746235,animal-255.jpg
0.11376712,0.17640243,0.2634936,0.18696219,0.15042987,0.25513017,0.19597378,0.2172054,0.13722053,0.12843448,0.14451104,0.16264042,0.14401647,0.17420653,0.1701895,2.4981184,8.727403,animal-256.jpg
0.12611684,0.17499718,0.18478456,0.19485262,0.16264048,0.17897531,0.15494084,0.1618514,0.114311785,0.12537548,0.13084972,0.14537072,0.21560305,0.082305685,0.18997954,13.5896435,-2.947282,animal-257.jpg
0.12758535,0.21099174,0.21111369,0.20567708,0.121804684,0.24631503,0.23828031,0.1676484,0.13879982,0.14275032,0.14531451,0.14227614,0.15515357,0.05993919,0.23993608,1.4691712,11.213056,animal-258.jpg
0.1503339,0.20244265,0.23608157,0.16673648,0.16082977,0.17740795,0.16614717,0.17821622,0.14991197,0.12198813,0.13904858,0.1863638,0.20581624,0.17860705,0.17842928,3.050633,0.8817033,animal-259.jpg
0.15310377,0.16654238,0.2211811,0.18138081,0.1554373,0.16010489,0.17734921,0.18881446,0.16254587,0.14677642,0.13060579,0.21408844,0.21472506,0.17139043,0.21879143,4.3764024,1.1797727,animal-260.jpg
0.12921998,0.15090802,0.20365667,0.13740453,0.14927989,0.1464635,0.22353695,0.17861822,0.13014813,0.11138897,0.124346144,0.14983131,0.14971122,0.06045884,0.13691421,-2.5224175,0.95231664,animal-261.jpg
0.11327776,0.14457244,0.20658438,0.16724193,0.12530392,0.13071561,0.19584802,0.20419425,0.14807066,0.06431797,0.12730849,0.18253452,0.1869851,0.09479222,0.13400769,-1.1409364,0.26176462,animal-262.jpg
0.15789759,0.19969724,0.21044618,0.17115024,0.15114877,0.16725911,0.20118153,0.20776254,0.14880416,0.14238063,0.14523609,0.18951413,0.19624564,0.15740813,0.20037007,3.6616356,1.631144,animal-263.jpg
0.14825635,0.17677319,0.22141857,0.20828567,0.13981245,0.17491308,0.14628625,0.18942183,0.19533682,0.11510871,0.13390101,0.22545604,0.16338013,0.08862389,0.17765982,1.0086482,0.7747572,animal-264.jpg
0.11750464,0.19696501,0.18096678,0.20958197,0.18228427,0.19044042,0.16305637,0.17603195,0.13057962,0.13704312,0.13211584,0.15102702,0.21002612,0.08491601,0.20529296,13.367431,-2.6282334,animal-265.jpg
0.120941564,0.2184124,0.21632172,0.17558435,0.14722164,0.21878189,0.24375685,0.1752592,0.11782735,0.15646502,0.12756371,0.14758861,0.108064756,0.076513186,0.17717454,0.044690635,13.204648,animal-266.jpg
0.119625285,0.19434136,0.26145786,0.18982676,0.13312659,0.20105305,0.2399876,0.18811786,0.14756033,0.11624785,0.11019012,0.1715588,0.16876256,0.18717793,0.20622364,3.7144167,5.2212305,animal-267.jpg
0.1400511,0.18039802,0.23356445,0.15481648,0.15003867,0.17477034,0.20275706,0.21098201,0.16943672,0.08814159,0.11998067,0.1378201,0.124116644,0.100367,0.1596731,-1.1042429,2.2186012,animal-268.jpg
0.12470448,0.15498638,0.20739645,0.18135943,0.1219758,0.1557321,0.23910007,0.21648988,0.15058559,0.094656244,0.118643746,0.17052704,0.16591048,0.13227203,0.17430031,-0.15562159,2.4760566,animal-269.jpg
0.13014251,0.20643693,0.22231779,0.17257138,0.13852221,0.26438627,0.23535837,0.14949341,0.15025732,0.13826387,0.12769313,0.13773727,0.09013837,0.10410918,0.16160266,0.8089099,12.692398,animal-270.jpg
0.13233837,0.16812944,0.23401468,0.18170515,0.13837941,0.16083547,0.19946623,0.19552931,0.18376803,0.10063629,0.13370016,0.13994,0.1550582,0.13449743,0.15743266,0.6832903,3.1102247,animal-271.jpg
0.13303426,0.2020527,0.23230144,0.19798937,0.14677922,0.21511628,0.18878324,0.1880438,0.11819673,0.12845713,0.13223855,0.13739724,0.123499185,0.08250998,0.16416948,-0.9216791,11.293093,animal-272.jpg
0.12594357,0.15569092,0.18964693,0.17710409,0.14400873,0.15578935,0.20659721,0.2177058,0.12225856,0.11120642,0.11620927,0.1779215,0.17675388,0.11257688,0.1489596,-0.8687502,1.2355689,animal-273.jpg
0.09071021,0.1966449,0.208969,0.18259642,0.13742769,0.2271333,0.2308837,0.1611583,0.11327324,0.11921807,0.120904334,0.115543276,0.11110649,0.05629698,0.17089735,-1.6623183,12.852119,animal-274.jpg
0.1253013,0.22961175,0.17325604,0.20633218,0.18102074,0.1703473,0.16125506,0.16155526,0.15491621,0.23026979,0.13472585,0.16548875,0.20688723,0.13117377,0.24101476,15.377811,0.12087646,animal-275.jpg
0.1340709,0.19988273,0.17332834,0.21497923,0.17557877,0.19653374,0.15091029,0.17091769,0.12809697,0.15142304,0.13873295,0.15296327,0.20391741,0.08588879,0.20805654,13.42941,-2.344252,animal-276.jpg
0.12487736,0.21180704,0.22401044,0.1906955,0.14725423,0.235646,0.24587166,0.1827032,0.12169975,0.1282886,0.110590875,0.12270616,0.108537026,0.066077806,0.15753244,-0.4730185,13.305944,animal-277.jpg
0.101352856,0.15970486,0.21978453,0.19797947,0.15090123,0.22388344,0.19170302,0.18048663,0.11631383,0.07238429,0.1116723,0.12613839,0.12196566,0.05481165,0.15675619,-2.6659827,11.345899,animal-278.jpg
0.13800521,0.18859962,0.24171486,0.17082606,0.14681052,0.16999106,0.2601262,0.22053024,0.12848666,0.08950375,0.12350082,0.13995561,0.17867172,0.11018866,0.18865143,-0.9642722,3.349507,animal-279.jpg
0.09582055,0.20678356,0.2312624,0.16060548,0.12696508,0.23582833,0.23920038,0.14930385,0.14591798,0.102771595,0.106776506,0.121474884,0.11333274,0.045899335,0.16381809,-1.8193932,13.178931,animal-280.jpg
0.13087493,0.20397033,0.17522998,0.20077135,0.14775877,0.18505792,0.1469375,0.16527136,0.1365196,0.14208564,0.13602583,0.1449162,0.23933116,0.0936267,0.22955155,13.167383,-2.7615006,animal-281.jpg
0.09451251,0.18853496,0.21073359,0.18268204,0.15622136,0.20327353,0.21484782,0.15771577,0.15631804,0.13936087,0.13644621,0.15848778,0.17957962,0.11887461,0.18244533,7.6060576,8.266358,animal-282.jpg
0.16660887,0.19816208,0.22481018,0.15644783,0.1503001,0.16872676,0.17263868,0.16051018,0.14518428,0.13236168,0.15992612,0.18795249,0.19781399,0.16032922,0.18738686,2.8375504,0.7691457,animal-283.jpg
0.11243276,0.12490338,0.18809898,0.16683689,0.15982607,0.12500843,0.24270645,0.17687872,0.09121768,0.09950959,0.11406409,0.14998144,0.17360143,0.05552908,0.14089866,-3.3828619,1.040629,animal-284.jpg
0.11563464,0.19539282,0.21630116,0.19418931,0.15588768,0.24259716,0.2428016,0.18249318,0.13702261,0.09788969,0.13783509,0.12514508,0.13040149,0.13134837,0.18480292,0.12913041,10.386904,animal-285.jpg
0.11647973,0.14442249,0.2023865,0.1586976,0.13673441,0.15284148,0.2364774,0.20170552,0.112917446,0.101539195,0.11213985,0.17125663,0.16768977,0.07933727,0.13711125,-2.392944,1.3261712,animal-286.jpg
0.14000112,0.21133816,0.23196541,0.18469122,0.16516036,0.24807194,0.20776714,0.2057147,0.1577331,0.087048605,0.14957172,0.13510057,0.13134196,0.13202518,0.17788157,0.19082305,10.040385,animal-287.jpg
0.11311515,0.1934616,0.20379397,0.21839376,0.1582608,0.21916574,0.22678071,0.17359143,0.12941536,0.079913616,0.15690482,0.11022069,0.13361123,0.20273207,0.18052743,2.212379,8.00746,animal-288.jpg
0.12890545,0.16634426,0.18070717,0.17689386,0.14844531,0.14311501,0.2532554,0.23793682,0.09474975,0.11538944,0.123986155,0.13404953,0.19279085,0.055176385,0.15859243,-3.9804535,1.5435617,animal-289.jpg
0.09309862,0.197151,0.20561662,0.19629605,0.14696923,0.23281394,0.23106958,0.16980168,0.14242119,0.10538916,0.11336148,0.124686405,0.12641498,0.05269608,0.19567212,-1.3780181,12.31648,animal-290.jpg
0.11093266,0.14968139,0.20710641,0.15760627,0.11268346,0.13842693,0.18139638,0.18948576,0.14998032,0.0977687,0.11668138,0.14882362,0.14734954,0.048372805,0.14863747,-2.0194914,-1.0701612,animal-291.jpg
0.10351384,0.22014037,0.20229912,0.17443706,0.1450871,0.22299598,0.21373837,0.1532574,0.14688885,0.123093106,0.1261093,0.10898558,0.11970258,0.07179068,0.18086119,-0.9814442,12.608113,animal-292.jpg
0.09307953,0.15696055,0.1919609,0.16863015,0.11694701,0.13704468,0.23579803,0.20514435,0.13480788,0.10658035,0.109798595,0.18194567,0.12315981,0.085261434,0.14600971,-1.988917,0.9262339,animal-293.jpg
0.12930658,0.16459146,0.22887385,0.18414924,0.112791955,0.14915687,0.24761862,0.19699444,0.14783779,0.113940254,0.11268262,0.15676427,0.1647065,0.14656591,0.18375053,0.8340783,3.0682778,animal-294.jpg
0.13776904,0.19403097,0.22922766,0.16824466,0.14369781,0.16113164,0.23454273,0.1860559,0.13283959,0.09882745,0.121230975,0.17178346,0.17802249,0.12819722,0.19168176,0.12840743,2.514471,animal-295.jpg
0.14608932,0.18591511,0.25023168,0.18454021,0.13015291,0.15457532,0.24803849,0.20243046,0.16942704,0.1119722,0.12937328,0.15536533,0.17636317,0.1697166,0.19736814,1.0041664,3.6161988,animal-296.jpg
0.15407346,0.18711504,0.21130969,0.17431125,0.1260553,0.13153803,0.1920703,0.2121936,0.121569134,0.13409913,0.1322248,0.12941754,0.1640809,0.05573544,0.17718357,-1.3288742,0.06852669,animal-297.jpg
0.12220095,0.17557165,0.25124532,0.16713977,0.14461339,0.18176869,0.2421067,0.22876039,0.17278409,0.084865205,0.13845497,0.1836783,0.15732065,0.15857872,0.15939476,0.44889787,3.9278278,animal-298.jpg
0.17196578,0.18597834,0.23143029,0.1648698,0.16113055,0.17051557,0.19013995,0.18223774,0.17343886,0.093264565,0.11867592,0.16849333,0.16415477,0.1099675,0.18191284,0.7018724,1.6227922,animal-299.jpg
0.12091048,0.22599968,0.21990743,0.1946119,0.13971046,0.2705369,0.2117188,0.17228867,0.15965596,0.13735294,0.15981093,0.14843237,0.1299282,0.08438155,0.1824826,1.5753626,11.702659,animal-300.jpg
0.14268412,0.21171358,0.19553818,0.22126281,0.18374676,0.20483282,0.16068338,0.17318776,0.14508142,0.15221852,0.14530033,0.162498,0.22908951,0.109619625,0.22341086,12.323638,-2.232594,animal-301.jpg
0.097644344,0.15980893,0.20793742,0.20141459,0.14349076,0.2153973,0.2098417,0.17441188,0.10217328,0.09108097,0.112134025,0.12113146,0.1300157,0.06884237,0.17464644,-2.692935,11.69413,animal-302.jpg
0.1552056,0.2078009,0.22532901,0.20367941,0.14821762,0.24024999,0.2200143,0.19261965,0.121848255,0.14602378,0.14613372,0.1351507,0.12408392,0.09007938,0.18111786,0.4358606,11.96426,animal-303.jpg
0.09958692,0.14904839,0.17043027,0.17045084,0.13166451,0.13012981,0.22330989,0.19638267,0.10989408,0.08267503,0.11850305,0.1456508,0.17796016,0.066941395,0.15559383,-2.7004995,0.66391003,animal-304.jpg
0.11080924,0.18913981,0.18718135,0.17287758,0.1506055,0.17557311,0.25973347,0.1956112,0.11419681,0.109745435,0.1079151,0.17363214,0.14392178,0.09044042,0.1527049,-2.6409268,2.6276145,animal-305.jpg
0.1242892,0.18842034,0.25380412,0.17147672,0.1366649,0.1776958,0.2077904,0.1954514,0.17050023,0.09807286,0.1419181,0.17773211,0.14698918,0.20449124,0.17362948,1.8211842,3.8078325,animal-306.jpg
0.116963476,0.1900274,0.22189674,0.20086938,0.13703877,0.23938665,0.2259113,0.17528877,0.13648842,0.12403008,0.122218944,0.12494345,0.12022883,0.016939795,0.2112453,-0.90730256,12.393585,animal-307.jpg
0.12672064,0.18594572,0.22613284,0.21036275,0.18252456,0.23676202,0.1923767,0.2024383,0.09175,0.08080098,0.121672735,0.13803889,0.17914586,0.08456783,0.19177586,-1.5229901,10.2635355,animal-308.jpg
0.13440241,0.17728171,0.18265066,0.1900008,0.1548408,0.15384692,0.27973688,0.20426813,0.12361787,0.10100068,0.14432552,0.122077405,0.19450726,0.0670511,0.19034079,-4.093291,2.3323534,animal-309.jpg
0.123825975,0.12376699,0.19530495,0.18300392,0.13783135,0.1150148,0.22869608,0.19841006,0.1011963,0.06977845,0.114710934,0.16127446,0.15678681,0.13243473,0.12907405,-1.7188389,3.121977,animal-310.jpg
0.14097422,0.18203077,0.24767007,0.17271379,0.15497822,0.16551033,0.1970299,0.23533463,0.13650575,0.09943797,0.14540899,0.15500179,0.17625481,0.11184752,0.15703507,-0.0733034,2.2568927,animal-311.jpg
0.115218416,0.19463211,0.1975342,0.18666637,0.16324355,0.21013734,0.23527275,0.1667519,0.095046535,0.14491333,0.11405143,0.12422699,0.10249903,0.07810935,0.15316796,-1.8637319,12.515982,animal-312.jpg
0.09847827,0.19479468,0.19684806,0.2162365,0.12992302,0.23053068,0.24683094,0.17761576,0.13370559,0.08818492,0.12728806,0.1289928,0.124174125,0.20035237,0.18248433,2.3872976,7.842068,animal-313.jpg
0.19250154,0.19035873,0.22128084,0.18922442,0.18075186,0.16353302,0.18555744,0.17905678,0.1279805,0.13112557,0.15198068,0.17159812,0.19563907,0.16511074,0.22194216,2.9377298,0.01138496,animal-314.jpg
0.11307667,0.14793731,0.1797581,0.20539835,0.14336589,0.1390382,0.18581368,0.22178969,0.132029,0.09648341,0.117082745,0.155899,0.1629025,0.07207991,0.1594595,-1.798371,0.17966025,animal-315.jpg
0.114054516,0.21525568,0.19706099,0.19075617,0.14245722,0.2305678,0.23647243,0.16289659,0.13625337,0.13332401,0.12078723,0.15152323,0.12982193,0.078473255,0.19947478,0.15674824,11.792814,animal-316.jpg
0.14257039,0.16828331,0.17473757,0.16746643,0.16414866,0.13286334,0.25032327,0.20538062,0.09177216,0.13697413,0.11490543,0.08969928,0.16046865,0.03074846,0.16435428,-4.2795186,1.1548862,animal-317.jpg
0.1411455,0.18371436,0.22544166,0.20402884,0.16234758,0.19231272,0.15702987,0.18932393,0.16497438,0.10583961,0.1154,0.18913803,0.21175137,0.12106829,0.17898196,7.8524027,10.249519,animal-318.jpg
0.10727032,0.19798058,0.1700441,0.20990647,0.17327496,0.19967742,0.19452381,0.17247853,0.1515804,0.13042176,0.13391837,0.15373512,0.20644468,0.105373226,0.19477537,7.7163525,9.244468,animal-319.jpg
0.13418272,0.2209487,0.23269728,0.18042725,0.123461306,0.24878252,0.23977262,0.19132727,0.15471847,0.14729722,0.12497626,0.13319463,0.11301535,0.06838392,0.17077373,1.6885139,13.476845,animal-320.jpg
0.105913624,0.2056613,0.232528,0.19852741,0.14065787,0.25627604,0.25719827,0.18275346,0.1553813,0.1273197,0.13350043,0.16526061,0.1531435,0.052273907,0.19805574,1.2996054,11.721289,animal-321.jpg
0.11104917,0.21979415,0.20944422,0.18754533,0.12954006,0.2305073,0.20058724,0.14213583,0.15951414,0.12993948,0.14946617,0.14426488,0.117610715,0.08427085,0.2119931,0.39374164,11.562186,animal-322.jpg
0.14225945,0.21953478,0.23713087,0.19736597,0.18174183,0.25982141,0.23706153,0.21910188,0.12949215,0.14526998,0.12602402,0.121931106,0.13852194,0.056859247,0.18544075,0.8977869,12.659929,animal-323.jpg
0.089309305,0.14791884,0.21909246,0.15128118,0.14366603,0.16094974,0.19373609,0.1729711,0.10811443,0.10359016,0.0987458,0.13915733,0.12613049,0.037977282,0.13013858,-3.3394415,-0.15307471,animal-324.jpg
0.1121573,0.21546862,0.22715293,0.20436494,0.12559986,0.2603022,0.22707564,0.17088425,0.123196654,0.12622032,0.13160524,0.12835625,0.123379126,0.0790693,0.19319318,0.46700588,12.119679,animal-325.jpg
0.10872153,0.15035422,0.1868689,0.13516708,0.16781294,0.12800957,0.2624994,0.1598002,0.079451814,0.122291,0.10579471,0.12971823,0.1509412,0.055654675,0.1502632,-3.9505973,0.96935153,animal-326.jpg
0.13872035,0.16477427,0.2129192,0.17236435,0.1185869,0.14732781,0.20048416,0.21345264,0.1389263,0.13716154,0.13530087,0.1655531,0.15852585,0.070865765,0.17553434,-1.2267157,0.08861923,animal-327.jpg
0.12171968,0.177966,0.20608197,0.17839146,0.15965943,0.22178788,0.2381866,0.16864353,0.09656027,0.13479748,0.124595836,0.13376123,0.10261638,0.09288892,0.14555064,-1.9012436,12.210686,animal-328.jpg
0.15973043,0.18402946,0.20677766,0.16676041,0.15030381,0.14436829,0.20513633,0.14698398,0.09627963,0.11652899,0.13471374,0.1633502,0.15204023,0.15339988,0.16108152,2.0677655,0.770645,animal-329.jpg
0.09670808,0.2035209,0.24395248,0.19867104,0.10129845,0.23738712,0.2534554,0.18328802,0.17510584,0.16519493,0.1043002,0.1618239,0.14482015,0.12265052,0.20947555,2.872623,11.828894,animal-330.jpg
0.15667988,0.13936426,0.21540888,0.16560362,0.1836727,0.14557427,0.23743962,0.19339582,0.112331964,0.09358542,0.12263076,0.16161698,0.1686469,0.066359065,0.14919522,-2.5074027,1.6336519,animal-331.jpg
0.1570793,0.23300715,0.21582836,0.21454227,0.16563588,0.21184018,0.22217998,0.18739256,0.18505387,0.22547263,0.15207388,0.15631972,0.21570742,0.12955901,0.25067973,14.271935,2.4576533,animal-332.jpg
0.1469764,0.17780988,0.23451333,0.165856,0.14192492,0.14841573,0.18297932,0.20159249,0.14078218,0.0924,0.13663428,0.17823812,0.1668688,0.111466825,0.15515417,0.15733261,1.0078684,animal-333.jpg
0.09894097,0.19023995,0.22897728,0.1885182,0.15528691,0.26208612,0.21761344,0.17886204,0.13375852,0.13499701,0.101230934,0.15197271,0.1327475,0.060152944,0.17048518,-0.96567136,11.951426,animal-334.jpg
0.11393388,0.12567559,0.1932753,0.16579893,0.15167771,0.12824711,0.21450518,0.19381826,0.102730975,0.06876145,0.1268151,0.13293518,0.14438736,0.067290366,0.12609603,-3.2400444,0.85261524,animal-335.jpg
0.12041488,0.21481276,0.17048918,0.20587343,0.1696549,0.18604791,0.16523662,0.1556774,0.15080646,0.20831724,0.14278631,0.16476235,0.21335581,0.1351338,0.23665462,15.742163,0.19402477,animal-336.jpg
0.15961929,0.1647199,0.2320597,0.1786834,0.17265618,0.1320382,0.14922605,0.20315915,0.13370535,0.08863139,0.13148212,0.18222868,0.17288063,0.10642055,0.13912047,0.23417373,-0.025875216,animal-337.jpg
0.14910816,0.17186983,0.21025513,0.16582683,0.15920141,0.17086664,0.22815017,0.21545006,0.15262336,0.11469148,0.1292403,0.15678951,0.1535071,0.04708857,0.18227473,-3.0970745,2.4507823,animal-338.jpg
0.1142942,0.20765333,0.22007167,0.20868216,0.12846503,0.2570406,0.20212804,0.18677464,0.1378051,0.12500584,0.12562923,0.14136972,0.17518568,0.025966557,0.21997009,-0.08826491,11.232283,animal-339.jpg
0.13298212,0.21389753,0.20807903,0.20817704,0.15142693,0.26901066,0.27046454,0.17483933,0.13479196,0.13568935,0.14151417,0.12093975,0.120584965,0.09449902,0.19856799,0.81077164,12.125135,animal-340.jpg
0.116646074,0.21110919,0.20708713,0.19735606,0.1372396,0.25282222,0.20626998,0.17531826,0.1324032,0.111395895,0.14511782,0.15905607,0.1659914,0.10476175,0.21674751,1.4099035,9.989274,animal-341.jpg
0.10854453,0.18361813,0.1957052,0.21240336,0.14903757,0.22161524,0.19284153,0.19279307,0.1741813,0.11095451,0.12494333,0.16834232,0.21161,0.10476157,0.19436994,7.5448966,9.726369,animal-342.jpg
0.14109725,0.19855857,0.17588156,0.21206161,0.17104018,0.18527496,0.15673712,0.17772686,0.13646844,0.14825663,0.13932851,0.14610752,0.23400266,0.0873948,0.22400627,13.046562,-2.945186,animal-343.jpg
0.12484485,0.21260494,0.16834816,0.20332901,0.17507918,0.1773447,0.15866236,0.16763693,0.16772673,0.21921885,0.144645,0.16508779,0.19133905,0.14131223,0.23697954,15.731506,-0.13372861,animal-344.jpg
0.115382895,0.21495688,0.25854048,0.20732397,0.1286213,0.2840367,0.25663623,0.18362418,0.15973085,0.13689473,0.11991647,0.15496758,0.14778513,0.08308325,0.20852697,2.050804,11.389049,animal-345.jpg
0.13318382,0.22204888,0.16296443,0.19965939,0.16635975,0.16855507,0.16536689,0.16324066,0.16140476,0.21423088,0.1339953,0.15783043,0.2016443,0.1368724,0.23951066,15.62359,0.15893972,animal-346.jpg
0.103616774,0.16447222,0.20972909,0.20845044,0.09110609,0.13539386,0.17450875,0.19069208,0.14762294,0.13309307,0.12072949,0.18927418,0.12728296,0.17147285,0.16172771,0.45035994,1.6435516,animal-347.jpg
0.16747151,0.16697036,0.21179944,0.18114382,0.18721592,0.14620994,0.1744425,0.16614912,0.09417702,0.12976328,0.1376835,0.18190725,0.16044745,0.1618848,0.1825422,2.2163618,0.19268598,animal-348.jpg
0.1264292,0.1931512,0.17598845,0.21528383,0.18194169,0.19189629,0.13512981,0.17023054,0.12816907,0.14924394,0.13808542,0.15570414,0.23063393,0.08454602,0.224704,13.305673,-2.7783384,animal-349.jpg
0.14311565,0.15713611,0.24482845,0.18687893,0.11576099,0.15546733,0.21904369,0.20570746,0.15495415,0.12559572,0.13343027,0.17582145,0.19777769,0.19780824,0.20558341,3.0067759,3.0142474,animal-350.jpg
0.14233662,0.21248049,0.21072343,0.22090639,0.17220977,0.18824172,0.20454241,0.16589648,0.1607855,0.20727177,0.14613037,0.1491332,0.2012403,0.14082184,0.2345404,13.490298,1.8699087,animal-351.jpg
0.12256324,0.2297875,0.20522898,0.185945,0.12721834,0.22755122,0.24572869,0.13436931,0.11726438,0.16410798,0.135532,0.14451243,0.11557747,0.06236072,0.1823659,0.48320732,13.662442,animal-352.jpg
0.12108218,0.17609128,0.218624,0.20527974,0.15463465,0.22390738,0.26210076,0.16338414,0.13040066,0.13009441,0.10840653,0.14687634,0.1451398,0.08395068,0.20586208,-0.33631992,12.011377,animal-353.jpg
0.12406346,0.13461764,0.21277392,0.20291841,0.1414984,0.16373223,0.252265,0.21603338,0.1283491,0.10402868,0.10957794,0.18968685,0.16771027,0.13956049,0.16046977,-0.27611047,2.8771176,animal-354.jpg
0.11075156,0.22937793,0.20188247,0.17468876,0.15288877,0.24073982,0.25323483,0.14104769,0.13763812,0.11959138,0.13156167,0.11834429,0.11295679,0.058240175,0.18860741,-0.35796505,13.245144,animal-355.jpg
0.12193301,0.22826514,0.21444075,0.18157238,0.123264626,0.2677344,0.25197843,0.14424963,0.13330561,0.123108014,0.12799948,0.12255226,0.13058227,0.072120726,0.19057055,0.476816,12.965824,animal-356.jpg
0.13041998,0.16314149,0.18117988,0.1874317,0.15856774,0.13388409,0.23372394,0.22473767,0.118335426,0.11079304,0.1540081,0.11917217,0.18263803,0.058174886,0.16192542,-3.0708082,0.5282784,animal-357.jpg
